chembl_id,ic50_nm,units,relation,smiles,mw,logp
CHEMBL1084871,95.0,nM,=,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1,540.6840000000003,8.9008
CHEMBL1086227,42.66,nM,=,COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)ccc2O[C@@H](Cc2ccccc2)C(=O)O)cc1,630.7400000000004,10.107899999999997
CHEMBL326425,11.0,nM,=,O=C(O)[C@@H](CCN1C(=O)c2ccccc2C1=O)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,794.315,9.680499999999993
CHEMBL324232,80.0,nM,=,O=C(O)[C@@H](Cc1ccccc1)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3oc4ccccc4c23)cc1Br,695.2010000000001,9.76839999999999
CHEMBL109290,384.0,nM,=,Oc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,563.1080000000002,8.867799999999997
CHEMBL108721,386.0,nM,=,O=C(O)COc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,621.1440000000001,8.625599999999999
CHEMBL322061,145.0,nM,=,O=P(O)(O)COc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,657.114,8.6762
CHEMBL8725,40.0,nM,=,COC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,648.4350000000001,4.828600000000005
CHEMBL267981,940.0,nM,=,CS(=O)(=O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,672.6390000000001,5.575500000000005
CHEMBL263348,90.0,nM,=,CC(=O)NS(=O)(=O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,715.6640000000002,4.996800000000005
CHEMBL276376,160.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(OCc2ccccc2)OCc2ccccc2)cc1,668.5130000000001,7.055700000000009
CHEMBL267954,40.0,nM,=,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,724.5330000000002,6.399000000000009
CHEMBL9087,190.0,nM,=,O=C(c1ccccc1)C(C/C=C/c1ccccc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)c1ccccc1,532.5230000000001,7.380500000000008
CHEMBL8758,6.0,nM,=,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1,495.25600000000003,5.885300000000005
CHEMBL8767,40.0,nM,=,CC(C)OC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OC(C)C,628.4450000000002,4.815400000000006
CHEMBL9046,40.0,nM,=,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)C(=O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,688.5630000000001,6.348400000000007
CHEMBL266056,6.0,nM,=,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)c1ccccc1,636.4710000000002,6.746700000000009
CHEMBL8660,800.0,nM,=,O=C(O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)c2ccccc2)c2ccccc2)cc1,550.4940000000001,6.217900000000007
CHEMBL9070,390.0,nM,=,COC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)O,558.3100000000002,3.169800000000003
CHEMBL428651,6.0,nM,=,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Cl)c1)c1ccccc1,450.805,5.7762000000000056
CHEMBL267048,12.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc(F)c(F)c2)n2nnc3ccccc32)cc1,685.454,6.392500000000006
CHEMBL267245,240.0,nM,=,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(c1ccccc1)n1nnc2ccccc21,563.4970000000001,5.388000000000007
CHEMBL276647,16.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,649.4739999999999,6.114300000000007
CHEMBL276648,74.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(C(c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(c2ccccc2)n2nnc3ccccc32)cc1,649.598,6.926900000000007
CHEMBL273474,20.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc3ccccc3n2)n2nnc3ccccc32)cc1,700.5219999999998,6.662500000000007
CHEMBL416145,49.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(C/C=C/c2ccccc2)(c2ccccc2)n2nnc3ccccc32)cc1,545.5260000000002,6.748100000000007
CHEMBL8662,18.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nc3ccccc3s2)n2nnc3ccccc32)cc1,706.5509999999999,6.724000000000006
CHEMBL274435,16.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(/C=C/CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,675.512,6.975100000000007
CHEMBL9374,98.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(OCc3ccccc3)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,625.6120000000001,7.466300000000008
CHEMBL418703,32.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nnn[nH]2)n2nnc3ccccc32)cc1,641.415,3.6274000000000024
CHEMBL266753,5.0,nM,=,COC(CC(C)C)c1ccc2cc(-c3ccc(CC(Cc4ccc(C(F)(F)P(=O)(O)O)cc4)(c4ccccc4)n4nnc5ccccc54)cc3)cc(P(=O)(O)O)c2n1,826.7740000000001,8.639100000000003
CHEMBL267488,5.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)(c2ccccc2)n2nnc3ccccc32)cc1,728.3699999999999,6.8768000000000065
CHEMBL9339,89.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(Br)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,598.3840000000001,6.649800000000006
CHEMBL9321,46.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(CCCc2ccccc2)(c2ccccc2)n2nnc3ccccc32)cc1,547.5420000000001,6.667500000000007
CHEMBL268903,11.0,nM,=,COC(=O)c1ccc(C(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)n2nnc3ccccc32)cc1,707.51,5.900900000000008
CHEMBL9252,69.0,nM,=,NS(=O)(=O)c1ccccc1-c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,674.6659999999999,6.201700000000008
CHEMBL268526,12.0,nM,=,Cc1ccc2cc(-c3ccc(CC(Cc4ccc(C(F)(F)P(=O)(O)O)cc4)(c4ccccc4)n4nnc5ccccc54)cc3)cc(P(=O)(O)O)c2n1,740.6400000000001,7.213920000000009
CHEMBL269166,3.0,nM,=,O=P(O)(O)c1cccc(-c2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1,675.5649999999999,6.3573000000000075
CHEMBL267759,38.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,595.5860000000001,7.554300000000008
CHEMBL9473,19.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nc(-c3ccccc3)cs2)n2nnc3ccccc32)cc1,732.5889999999999,7.237800000000007
CHEMBL323571,350.0,nM,=,CCCCCCCCCCCCCCCCOc1ccc(S(=O)(=O)NC(=O)c2ccc3cc(C(F)(F)P(=O)(O)O)ccc3c2)cc1[N+](=O)[O-],726.7760000000003,8.953800000000001
CHEMBL382311,190.0,nM,=,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)C(N)=O,486.55000000000024,-0.16259999999999797
CHEMBL372973,600.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,541.4650000000001,3.768100000000004
CHEMBL198496,1000.0,nM,=,O=C(O)COc1c(F)cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1F,577.4450000000002,4.046300000000003
CHEMBL197932,770.0,nM,=,CC(=O)c1cccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)c1,583.5020000000003,3.9707000000000034
CHEMBL198220,630.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(NC(=O)c3ccccc3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,660.5880000000004,5.020400000000007
CHEMBL198012,600.0,nM,=,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)S(=O)(=O)c1ccc(OCC(=O)O)cc1,612.5440000000001,3.2265000000000024
CHEMBL197929,1000.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)Cc2cccs2)cc1,547.4940000000001,3.8296000000000037
CHEMBL196268,180.0,nM,=,CS(=O)(=O)Nc1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,634.5720000000001,3.1396000000000015
CHEMBL198882,74.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,625.5680000000003,4.286600000000004
CHEMBL197681,220.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c2ccc(-c3csnn3)cc2)cc1,611.541,4.291000000000004
CHEMBL369943,200.0,nM,=,O=P(O)(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,551.5330000000002,4.823200000000004
CHEMBL371929,35.0,nM,=,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)cc1,704.4640000000003,5.0491000000000055
CHEMBL198939,60.0,nM,=,COc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C(F)(F)P(=O)(O)O,655.5940000000005,4.295200000000005
CHEMBL198940,28.0,nM,=,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,727.495,3.7809000000000035
CHEMBL372592,31.0,nM,=,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)S(=O)(=O)c1ccc(OCC(=O)O)cc1,691.4399999999999,3.9890000000000034
CHEMBL201662,800.0,nM,=,COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,403.3900000000001,4.149400000000003
CHEMBL200117,140.0,nM,=,CCCCCCCCCCCCCCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,569.7420000000002,9.384400000000003
CHEMBL371026,270.0,nM,=,CCCCCCCCCCCCCCC(=O)c1ccc2c(-c3ccc(OCC(=O)O)cc3)nocc1-2,493.64400000000023,8.183700000000009
CHEMBL426373,4.5,nM,=,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,368.51400000000007,4.766600000000004
CHEMBL377441,76.0,nM,=,Cc1cc(C[C@H](NS(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],581.0510000000003,1.4659199999999997
CHEMBL211352,18.0,nM,=,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2C#N)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],571.6160000000002,0.6841999999999999
CHEMBL378614,16.0,nM,=,Cc1cc(C[C@H](NS(=O)(=O)c2ccc(Br)c(C(F)(F)F)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],693.499,2.593820000000002
CHEMBL377989,35.0,nM,=,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],546.6060000000002,0.8125200000000001
CHEMBL212319,340.0,nM,=,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Br)S(=O)(=O)[N-]1.[Na+],611.4750000000001,1.2666
CHEMBL208604,50.0,nM,=,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)[N-]1.[Na+],567.0240000000001,1.1575000000000002
CHEMBL377141,10.0,nM,=,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4cc(Cl)ccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],653.0110000000002,2.3154000000000003
CHEMBL381584,15.0,nM,=,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3cccc(F)c3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],568.5590000000001,0.7823
CHEMBL208114,18.0,nM,=,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],550.5690000000001,0.6432000000000002
CHEMBL211061,460.0,nM,=,CC(C)(C)c1cccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc12,642.803,5.680500000000005
CHEMBL377138,240.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4c(O)cccc4[nH]3)cc2)S(=O)(=O)N1,602.6940000000003,4.088600000000002
CHEMBL376950,130.0,nM,=,COc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,616.7210000000001,4.391600000000003
CHEMBL377816,160.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,654.6920000000002,5.401800000000005
CHEMBL438957,150.0,nM,=,COC(=O)c1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,644.7310000000001,4.169600000000003
CHEMBL378747,140.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(Cl)ccc4[nH]3)cc2)S(=O)(=O)N1,621.1400000000003,5.036400000000004
CHEMBL264833,53.0,nM,=,N#Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,611.7050000000002,4.254680000000002
CHEMBL378746,120.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(F)ccc4[nH]3)cc2)S(=O)(=O)N1,604.6850000000003,4.522100000000004
CHEMBL377978,140.0,nM,=,Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,600.7220000000002,4.6914200000000035
CHEMBL208982,190.0,nM,=,Cc1cccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc12,600.7220000000001,4.6914200000000035
CHEMBL210324,72.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)cc(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,546.5770000000001,2.9942
CHEMBL207492,110.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)c(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,546.5770000000001,2.9942
CHEMBL209197,160.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3c(F)cccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,546.5770000000001,2.9942
CHEMBL264347,140.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)ccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,546.5770000000001,2.9942
CHEMBL437119,110.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,546.5770000000001,2.9942
CHEMBL206950,51.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL210965,79.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL377613,460.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3c(Cl)cccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL207645,160.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)ccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL378992,280.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL208984,240.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Cl)c3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,579.4870000000002,4.022800000000003
CHEMBL211033,80.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,586.6950000000002,4.383000000000003
CHEMBL211171,94.0,nM,=,COc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,540.6230000000003,2.7246000000000006
CHEMBL377735,48.0,nM,=,COc1cccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)c1,540.6230000000002,2.7246000000000006
CHEMBL383437,63.0,nM,=,N#Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,535.6070000000002,2.5876800000000006
CHEMBL212260,45.0,nM,=,N#Cc1ccccc1S(=O)(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,535.6070000000002,2.5876800000000006
CHEMBL207489,51.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,578.5940000000002,3.7348000000000017
CHEMBL436933,67.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,578.5940000000002,3.7348000000000017
CHEMBL209304,130.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3C(F)(F)F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,578.5940000000002,3.7348000000000026
CHEMBL208985,80.0,nM,=,Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,524.6240000000003,3.024420000000001
CHEMBL211076,85.0,nM,=,Cc1cccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)c1,524.6240000000003,3.024420000000001
CHEMBL377476,300.0,nM,=,Cc1ccccc1S(=O)(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,524.6240000000003,3.024420000000001
CHEMBL377774,110.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Br)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,589.4930000000002,3.4785000000000013
CHEMBL209107,77.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Br)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,589.4930000000002,3.4785000000000013
CHEMBL209180,170.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Br)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,589.4930000000002,3.4785000000000013
CHEMBL210159,110.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,545.0420000000001,3.3694000000000015
CHEMBL212147,60.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,545.0420000000001,3.3694000000000015
CHEMBL211990,160.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,545.0420000000001,3.3694000000000015
CHEMBL380164,80.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,528.5870000000001,2.8551
CHEMBL424880,43.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,528.5870000000001,2.8551
CHEMBL210837,120.0,nM,=,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,528.5870000000001,2.8551
CHEMBL210836,32.0,nM,=,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)[N-]1.[Na+],532.5790000000002,0.5041
CHEMBL2113226,590.0,nM,=,CS(=O)(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1.O=C(O)C(F)(F)F,562.5480000000003,1.9199999999999997
CHEMBL377905,940.0,nM,=,CC(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,412.47100000000006,1.8735999999999997
CHEMBL2113225,600.0,nM,=,O=C(CCc1ccccc1)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1.O=C(O)C(F)(F)F,616.6180000000003,4.119800000000002
CHEMBL211655,35.0,nM,=,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,559.6480000000003,2.6010999999999997
CHEMBL245425,330.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccc(C(F)(F)F)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,571.6060000000001,5.478100000000005
CHEMBL440955,270.0,nM,=,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,503.60900000000015,4.459300000000003
CHEMBL248490,480.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,503.60900000000015,4.459300000000003
CHEMBL248291,32.0,nM,=,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,524.6240000000003,3.024420000000001
CHEMBL247278,460.0,nM,=,Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,517.6360000000002,4.767720000000004
CHEMBL395386,400.0,nM,=,N#Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,528.6190000000001,4.330980000000004
CHEMBL430200,280.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)N1,538.0540000000002,5.112700000000004
CHEMBL247075,230.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1,521.5990000000002,4.598400000000003
CHEMBL396584,470.0,nM,=,N#Cc1ccc2[nH]c([C@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)Nc3nc4ccccc4s3)nc2c1,528.6190000000001,4.330980000000003
CHEMBL396583,410.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4cc(Cl)ccc4[nH]3)cc2)S(=O)(=O)N1,538.0540000000001,5.112700000000005
CHEMBL247074,150.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,571.6060000000001,5.478100000000005
CHEMBL394382,620.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4cc(Br)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,582.5050000000001,5.221800000000004
CHEMBL246869,500.0,nM,=,O=C1CC(c2ccc(C[C@H](Nc3nc4ccc(Br)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,582.5050000000001,5.221800000000004
